booking_id,booking_date,travel_date,customer_id,cust_segment,tour_type,channel,payment_method,destination,pax,base_price_vnd,discount_rate,booking_status,revenue_vnd,satisfaction,is_returning,DateAnomaly
B01767,2022-08-27,2022-10-12,C0040,Corporate,Beach,Call Center,E-wallet,Huế,1,3589000.0,0.0298576857583408,Completed,3482000.0,4.4,True,False
B00432,2024-03-09,2024-03-27,C0040,Family,Cultural,Website,Card,TP.HCM,1,1713000.0,0.154,Completed,1449000.0,4.4,False,False
B00735,2024-04-02,2024-05-26,C0040,Family,Adventure,Mobile App,Cash,Huế,1,5253000.0,0.135,Completed,4544000.0,4.0,True,False
B01060,2024-07-30,2024-08-31,C0040,Family,Beach,Agent,Cash,Nha Trang,2,5055000.0,0.092,Completed,9180000.0,4.0,True,False
B01054,2025-03-18,2025-04-16,C0040,Family,Family,Mobile App,Card,Đà Nẵng,4,2236000.0,0.059,Completed,8416000.0,4.3,True,False
B01247,2022-01-23,2022-02-13,C0041,Young Professional,Cultural,Website,Cash,Hội An,1,3209000.0,0.0372024311529346,Completed,3090000.0,3.7,True,False
B00179,2024-01-26,2024-02-28,C0041,Young Professional,Beach,Mobile App,Bank Transfer,Phú Quốc,3,4900000.0,0.082,Completed,13495000.0,3.8,False,False
B00831,2025-04-20,2025-05-22,C0041,Young Professional,City Break,Website,Bank Transfer,Phú Quốc,1,2133000.0,0.073,Completed,1977000.0,4.1,True,False
B01470,2022-05-01,2022-07-16,C0042,Young Professional,Cultural,Mobile App,Bank Transfer,Sa Pa,5,2565000.0,0.0912023473632902,Completed,11655000.0,4.3,True,False
B00044,2024-04-06,2024-06-09,C0042,Family,Beach,Agent,Bank Transfer,Sa Pa,1,4308000.0,0.085,Completed,3942000.0,3.4,False,False
B03841,2025-02-17,2025-03-06,C0042,Corporate,Cultural,Mobile App,Cash,Hà Nội,1,2563000.0,0.1558080877454769,Completed,2164000.0,4.2,True,False
B01074,2025-04-29,2025-07-23,C0042,Family,Adventure,Call Center,Cash,Huế,1,3323000.0,0.053,Completed,3147000.0,4.4,True,False
B00103,2025-07-23,2025-10-18,C0042,Family,Cultural,Website,Cash,Phú Quốc,2,2838000.0,0.087,Completed,5182000.0,4.8,True,False
B01996,2022-12-19,2023-01-25,C0043,Corporate,City Break,,Cash,Phú Quốc,2,2228000.0,0.1135167224915697,Completed,3950000.0,3.9,True,False
B02845,2023-12-18,2024-01-28,C0043,Family,Foodie,Website,Card,Phú Quốc,2,2668000.0,0.0849800372927911,Completed,4883000.0,4.2,True,False
B00943,2024-01-15,2024-03-29,C0043,Family,Beach,Website,Card,Hạ Long,1,5380000.0,0.204,Completed,4282000.0,4.7,False,False
B03554,2024-10-09,2024-12-31,C0043,Young Professional,Beach,Website,Cash,Hà Nội,3,4882000.0,0.0401697124013095,Completed,14058000.0,4.2,True,False
B00830,2025-03-28,2025-04-23,C0043,Family,Cultural,Mobile App,Card,Hội An,2,2464000.0,0.099,Completed,4440000.0,4.2,True,False
B00567,2024-08-04,2024-09-26,C0044,Young Professional,Family,Website,Bank Transfer,Huế,3,2985000.0,0.084,Completed,8203000.0,4.8,False,False
B01180,2024-10-14,2024-11-28,C0044,Young Professional,Family,Website,Card,Nha Trang,3,2599000.0,0.08,Completed,7173000.0,4.0,True,False
B03898,2025-03-18,2025-04-02,C0044,,Cultural,Agent,Bank Transfer,TP.HCM,3,2426000.0,0.0919601710928539,Completed,6609000.0,3.6,True,False
B00257,2025-06-04,2025-06-27,C0044,Young Professional,Beach,Mobile App,Card,Huế,2,3150000.0,0.066,Completed,5884000.0,2.3,True,False
B04273,2025-08-18,2025-10-27,C0044,Young Professional,Cultural,Website,Card,Huế,1,2269000.0,0.1550636587259978,Completed,1917000.0,3.7,True,False
B00867,2025-09-04,2025-11-03,C0044,Young Professional,Beach,Website,Card,TP.HCM,2,4211000.0,0.101,Completed,7571000.0,3.5,True,False
B01300,2022-02-12,2022-03-29,C0045,Student,Beach,Mobile App,Card,Phú Quốc,4,3981000.0,0.1267983920438475,Completed,13905000.0,4.0,True,False
B01506,2022-05-17,2022-05-24,C0045,Young Professional,Beach,Website,E-wallet,TP.HCM,1,3692000.0,0.1062690173349414,Completed,3300000.0,4.9,True,False
B00613,2024-02-01,2024-05-01,C0045,Family,Adventure,Website,Card,Đà Nẵng,1,3538000.0,0.027,Completed,3442000.0,4.5,False,False
B00543,2024-08-03,2024-09-05,C0045,Family,Beach,Website,Bank Transfer,Hạ Long,1,4028000.0,0.123,Completed,3533000.0,3.5,True,False
B00113,2025-01-17,2025-04-06,C0045,Family,City Break,Mobile App,Card,Sa Pa,3,2519000.0,0.161,Completed,6340000.0,3.0,True,False
B00447,2025-07-19,2025-08-17,C0045,Family,City Break,Website,Cash,Sa Pa,1,2078000.0,0.023,Completed,2030000.0,4.1,True,False
B01280,2022-02-04,2022-03-15,C0046,Young Professional,Cultural,Website,Card,Hội An,2,2646000.0,0.1087115286890121,Completed,4717000.0,3.9,True,False
B02254,2023-04-11,2023-05-12,C0046,Young Professional,Cultural,Website,Cash,Hội An,1,2620000.0,0.0900625039447309,Completed,2384000.0,5.0,True,False
B00998,2024-07-08,2024-07-30,C0046,Family,Cultural,Website,Card,Nha Trang,1,4029000.0,0.043,Completed,3856000.0,4.0,False,False
B00251,2024-11-09,2024-12-20,C0046,Family,Cultural,Call Center,Bank Transfer,TP.HCM,2,1924000.0,0.005,Completed,3829000.0,4.9,True,False
B03710,2024-12-18,2025-02-03,C0046,Corporate,Beach,Mobile App,Card,TP.HCM,1,3885000.0,0.0,Completed,3885000.0,4.3,True,False
B00804,2025-01-05,2025-02-23,C0046,Family,Adventure,Agent,Card,Hà Nội,1,3106000.0,0.172,Completed,2572000.0,4.6,True,False
B00487,2025-02-27,2025-04-15,C0046,Family,City Break,Website,Card,Đà Nẵng,3,1271000.0,0.125,Completed,3336000.0,3.6,True,False
B00981,2024-07-13,2024-08-20,C0047,Young Professional,Family,Website,E-wallet,Phú Quốc,2,3841000.0,0.071,Completed,7137000.0,4.8,False,False
B01820,2022-09-21,2022-11-17,C0048,Family,Family,Website,Cash,Nha Trang,1,3362000.0,0.1019334051334815,Completed,3019000.0,3.7,True,False
B00551,2024-07-09,2024-07-24,C0048,Young Professional,Beach,Mobile App,Card,Nha Trang,3,5491000.0,0.0,Completed,16473000.0,4.4,False,False
B01194,2025-02-26,2025-03-08,C0048,Young Professional,Beach,Website,Card,Huế,2,3574000.0,0.236,Completed,5461000.0,4.6,True,False
B02727,2023-11-02,2023-12-02,C0049,Family,Family,Website,Cash,Phú Quốc,1,3700000.0,0.1143861734192163,Completed,3277000.0,4.8,True,False
B00770,2024-03-19,2024-04-13,C0049,Family,Family,Website,Card,Huế,4,3063000.0,0.139,Completed,10549000.0,4.5,False,False
B03437,2024-08-21,2024-11-02,C0049,Corporate,Cultural,Agent,Card,Hạ Long,1,2653000.0,0.1523693969607142,Completed,2249000.0,3.7,True,False
B01142,2025-01-22,2025-02-16,C0049,Family,Cultural,Call Center,E-wallet,Đà Nẵng,1,3710000.0,0.133,Completed,3217000.0,5.0,True,False
B01794,2022-09-09,2022-09-23,C0050,Corporate,Beach,Agent,Bank Transfer,Huế,2,3317000.0,0.083234164061866,Completed,6082000.0,4.1,True,False
B00130,2024-01-23,2024-04-21,C0050,Student,Beach,Website,Cash,Hội An,1,2906000.0,0.189,Completed,2357000.0,4.2,False,False
B01162,2024-02-08,2024-05-01,C0050,Student,City Break,Website,Bank Transfer,Hà Nội,2,2694000.0,0.017,Completed,5296000.0,4.4,True,False
B00065,2024-10-12,2024-12-31,C0050,Student,Beach,Website,Bank Transfer,Hà Nội,1,4885000.0,0.044,Completed,4670000.0,4.2,True,False
B01692,2022-08-03,2022-09-12,C0051,Student,Cultural,Website,Card,Đà Nẵng,3,2754000.0,,Completed,7662000.0,3.9,True,False
B02136,2023-02-11,2023-04-23,C0051,Student,City Break,Website,Cash,Đà Lạt,1,2531000.0,0.1370443248117838,Completed,2184000.0,3.7,True,False
B03675,2024-11-29,2024-11-29,C0051,,Adventure,,Bank Transfer,Đà Nẵng,4,5272000.0,0.0596831292953817,Completed,19829000.0,5.0,True,False
B01171,2024-11-05,2025-01-31,C0051,Student,Beach,Agent,Card,Huế,2,3081000.0,0.128,Completed,5373000.0,4.3,True,False
B00290,2025-02-08,2025-03-01,C0051,Student,Family,Agent,Card,Đà Nẵng,4,3854000.0,0.039,Completed,14815000.0,4.4,True,False
B00259,2024-01-26,2024-02-22,C0052,Student,Cultural,Mobile App,Card,Hà Nội,3,1712000.0,0.084,Completed,4705000.0,4.3,False,False
B01045,2025-01-19,2025-02-25,C0052,Student,Cultural,Mobile App,Bank Transfer,Hội An,1,3183000.0,0.199,Completed,2550000.0,4.1,True,False
B00109,2025-08-13,2025-10-30,C0052,Student,Adventure,Mobile App,Cash,Sa Pa,1,4313000.0,0.124,Completed,3778000.0,4.7,True,False
B00958,2024-04-25,2024-06-02,C0053,Family,Cultural,Agent,Bank Transfer,TP.HCM,2,2923000.0,0.063,Completed,5478000.0,4.2,False,False
B03265,2024-06-15,2024-08-09,C0053,Student,Adventure,Website,Card,Phú Quốc,1,5924000.0,0.1582890398920393,Completed,4986000.0,4.2,True,False
B03606,2024-11-01,2024-12-13,C0053,Student,Beach,Mobile App,Cash,Huế,2,3784000.0,0.0543491034686986,Completed,7157000.0,3.7,True,False
B00733,2025-04-02,2025-04-28,C0053,Family,Beach,Call Center,Card,Hà Nội,1,3446000.0,0.182,Completed,2819000.0,3.8,True,False
B00581,2025-08-14,2025-10-31,C0053,Family,Foodie,Website,Cash,Hạ Long,3,2519000.0,0.15,Completed,6423000.0,3.4,True,False
B01398,2022-04-03,2022-07-09,C0054,Student,Cultural,Mobile App,Card,Hạ Long,3,2925000.0,0.1044250281249619,Completed,7859000.0,4.5,True,False
B02297,2023-04-25,2023-06-10,C0054,Young Professional,Adventure,Agent,Card,Đà Nẵng,1,5107000.0,0.0540220691852358,Completed,4831000.0,4.5,True,False
B02411,2023-06-19,2023-09-08,C0054,Young Professional,Beach,Website,Card,Hạ Long,2,3837000.0,0.1027237907411644,Completed,6886000.0,4.2,True,False
B00108,2024-03-24,2024-06-17,C0054,Family,Beach,Website,Card,Đà Lạt,2,2629000.0,0.005,Completed,5232000.0,4.7,False,False
B00273,2024-04-29,2024-06-19,C0054,Family,Beach,Mobile App,Card,Đà Nẵng,2,5391000.0,0.0,Completed,10782000.0,4.3,True,False
B03233,2024-06-04,2024-06-24,C0054,Family,Family,Website,,TP.HCM,4,3645000.0,0.1260165965328813,Completed,12743000.0,4.6,True,False
B00534,2024-09-18,2024-10-29,C0054,Family,Beach,Agent,E-wallet,Hà Nội,2,2653000.0,0.102,Completed,4765000.0,3.5,True,False
B01214,2022-01-07,2022-04-05,C0055,Young Professional,Beach,Mobile App,Card,Đà Lạt,1,3590000.0,0.0901572542277155,Completed,3266000.0,4.2,True,False
B01595,2022-06-25,2022-07-25,C0055,Student,Beach,Website,E-wallet,Phú Quốc,2,4618000.0,0.1345345788136747,Completed,7993000.0,3.8,True,False
B02884,2024-01-03,2024-03-22,C0055,Corporate,Adventure,Agent,Card,TP.HCM,1,5252000.0,0.1342086941245285,Completed,4547000.0,4.2,True,False
B00905,2024-05-11,2024-07-26,C0055,Family,Beach,Mobile App,Card,Nha Trang,2,5371000.0,0.0,Completed,10742000.0,4.4,False,False
B00964,2024-06-10,2024-09-05,C0055,Family,Beach,Agent,Card,Đà Nẵng,1,5038000.0,0.125,Completed,4408000.0,3.4,True,False
B01827,2022-09-23,2022-11-23,C0056,Corporate,Family,Mobile App,Card,Nha Trang,2,3610000.0,,Completed,6439000.0,4.9,True,False
B01918,2022-11-12,2023-01-12,C0056,Family,Cultural,Agent,Card,Đà Nẵng,3,2667000.0,0.1129473641185657,Completed,7097000.0,3.8,True,False
B02291,2023-04-22,2023-04-22,C0056,Family,Adventure,Agent,Card,Phú Quốc,3,5930000.0,0.1325478782008807,Completed,15432000.0,4.2,True,False
B02380,2023-06-06,2023-07-24,C0056,Student,Beach,Website,Card,Nha Trang,4,4960000.0,0.1132408040801923,Completed,17593000.0,4.7,True,False
B00047,2024-02-03,2024-04-12,C0056,Family,Family,Website,Card,Sa Pa,2,3615000.0,0.101,Completed,6500000.0,4.2,False,False
B00298,2024-08-16,2024-10-31,C0056,Family,Beach,Website,E-wallet,Phú Quốc,1,4348000.0,0.14,Completed,3739000.0,4.7,True,False
B00287,2025-06-16,2025-07-23,C0056,Family,Foodie,Website,Card,Đà Lạt,3,2854000.0,0.082,Completed,7860000.0,4.0,True,False
B02364,2023-05-30,2023-07-22,C0057,Family,Cultural,Mobile App,Cash,Hà Nội,2,2700000.0,0.0627240281099453,Completed,5061000.0,3.5,True,False
B00068,2024-04-17,2024-05-08,C0057,Young Professional,Family,Website,Cash,Phú Quốc,4,2936000.0,0.094,Completed,10640000.0,4.4,False,False
B00029,2024-10-05,2024-11-10,C0057,Young Professional,Cultural,Website,Bank Transfer,Huế,1,2326000.0,0.065,Completed,2175000.0,5.0,True,False
B01063,2025-03-24,2025-04-04,C0057,Young Professional,Cultural,Website,Card,TP.HCM,1,2000000.0,0.153,Completed,1694000.0,3.6,True,False
B00366,2025-07-16,2025-10-01,C0057,Young Professional,Cultural,Website,Card,Hội An,2,3256000.0,0.119,Completed,5737000.0,4.2,True,False
B01252,2022-01-24,2022-03-27,C0059,Corporate,Beach,Agent,Card,Nha Trang,4,4165000.0,0.1564964511230138,Completed,14053000.0,3.2,True,False
B02038,2023-01-05,2023-01-30,C0059,Family,Family,Website,Card,Hà Nội,2,3156000.0,0.1369772559623883,Completed,5447000.0,3.9,True,False
B02354,2023-05-24,2023-08-12,C0059,Family,Foodie,Website,Card,Phú Quốc,2,2942000.0,0.1606823656129239,Completed,4939000.0,4.4,True,False
B00649,2024-03-10,2024-05-10,C0059,Student,Foodie,Mobile App,Cash,Phú Quốc,2,3616000.0,0.159,Completed,6082000.0,3.3,False,False
B00753,2024-08-26,2024-11-02,C0059,Student,Beach,Website,Cash,Nha Trang,1,3567000.0,0.134,Completed,3089000.0,4.9,True,False
B00009,2025-05-25,2025-08-03,C0059,Student,Beach,Website,Card,Đà Lạt,1,4503000.0,0.077,Completed,4156000.0,4.0,True,False
B00786,2025-09-10,2025-11-27,C0059,Student,Family,Agent,Card,Huế,4,3096000.0,0.121,Completed,10886000.0,3.9,True,False
B01881,2022-10-24,2022-12-18,C0060,Young Professional,Cultural,Mobile App,Bank Transfer,Huế,4,2520000.0,0.0560018124292449,Completed,9516000.0,4.5,True,False
B02970,2024-02-08,2024-03-17,C0060,Student,Foodie,Mobile App,Card,TP.HCM,1,2399000.0,0.0812118845611661,Completed,2204000.0,3.9,True,False
B00776,2024-04-17,2024-05-04,C0060,Student,Adventure,Agent,E-wallet,Hội An,3,4703000.0,0.105,Completed,12628000.0,5.0,False,False
B00274,2024-06-30,2024-07-14,C0060,Student,Foodie,Website,Card,Đà Lạt,2,1798000.0,0.018,Completed,3531000.0,5.0,True,False
B00595,2024-07-18,2024-08-03,C0060,Student,Beach,Website,E-wallet,Hội An,2,2991000.0,0.006,Completed,5946000.0,4.2,True,False
B03246,2024-06-07,2024-08-06,C0060,Young Professional,Beach,Call Center,Card,Huế,4,3663000.0,0.1199183361189847,Completed,12895000.0,4.1,True,False
B01128,2024-10-19,2024-11-19,C0060,Student,Adventure,Website,Card,Phú Quốc,2,4726000.0,0.121,Completed,8308000.0,3.9,True,False
B03629,2024-11-09,2024-12-13,C0060,Young Professional,Cultural,Mobile App,Cash,TP.HCM,2,2523000.0,0.0827972706161026,Completed,4628000.0,5.0,True,False
B01313,2022-02-19,2022-04-18,C0061,Young Professional,Cultural,Website,Card,Sa Pa,2,2469000.0,0.044156843931578,Completed,4720000.0,4.0,True,False
B01318,2022-02-21,2022-05-11,C0061,Family,Cultural,Website,Cash,Hội An,2,2809000.0,0.1333740243651233,Completed,4869000.0,4.5,True,False
B01687,2022-08-01,2022-10-14,C0061,Young Professional,Foodie,Mobile App,Card,Sa Pa,4,2544000.0,0.0574643193788953,Completed,9591000.0,4.2,True,False
B01962,2022-12-05,2023-01-10,C0061,Family,Cultural,Mobile App,Cash,Sa Pa,1,2457000.0,0.1324978566515511,Completed,2131000.0,5.0,True,False
B00431,2024-08-17,2024-11-07,C0061,Family,Foodie,Mobile App,Card,Hội An,3,2220000.0,0.099,Completed,6001000.0,3.6,False,False
B00821,2025-01-21,2025-02-15,C0061,Family,Cultural,Website,Card,Sa Pa,3,2872000.0,0.154,Completed,7289000.0,5.0,True,False
B01787,2022-09-07,2022-10-09,C0062,Family,Cultural,Website,Card,Đà Nẵng,1,2549000.0,0.1296213294726506,Completed,2219000.0,4.5,True,False
B00858,2024-04-03,2024-06-02,C0062,Young Professional,Family,Call Center,Card,Hội An,3,3245000.0,0.015,Completed,9589000.0,4.4,False,False
B01851,2022-10-04,2022-12-24,C0064,Family,City Break,Website,Cash,Sa Pa,1,2327000.0,0.0754561940589562,Completed,2151000.0,3.8,True,False
B02018,2022-12-28,2023-04-30,C0064,Family,Cultural,Website,,Phú Quốc,3,2612000.0,0.0523594408394322,Completed,7426000.0,4.6,True,False
B00971,2024-06-01,2024-07-10,C0064,Family,Beach,Agent,Bank Transfer,Hội An,2,3916000.0,0.061,Completed,7354000.0,5.0,False,False
B00740,2025-01-09,2025-01-22,C0064,Family,Foodie,Website,E-wallet,TP.HCM,2,1903000.0,0.241,Completed,2889000.0,4.3,True,False
B03763,2025-01-10,2025-03-25,C0064,Corporate,City Break,Mobile App,Cash,TP.HCM,4,2412000.0,,Completed,8511000.0,4.3,True,False
B03962,2025-04-21,2025-05-08,C0064,Student,Family,Website,Card,Đà Nẵng,1,3477000.0,0.1208607759814728,Completed,3057000.0,4.2,True,False
B00590,2025-05-05,2025-05-18,C0064,Family,Beach,Website,Card,Hà Nội,1,4205000.0,0.061,Completed,3948000.0,4.8,True,False
B00873,2025-07-02,2025-08-19,C0064,Family,City Break,Mobile App,Bank Transfer,TP.HCM,1,2650000.0,0.002,Completed,2645000.0,5.0,True,False
B01108,2025-07-25,2025-10-10,C0064,Family,City Break,Website,Bank Transfer,Đà Nẵng,1,2528000.0,0.202,Completed,2017000.0,4.3,True,False
B02077,2023-01-24,2023-03-16,C0065,Family,Beach,Website,Card,Đà Lạt,4,3326000.0,0.0389130671920495,Completed,12786000.0,4.1,True,False
B00446,2024-01-31,2024-03-10,C0065,Family,City Break,Agent,Bank Transfer,Đà Nẵng,1,2018000.0,0.12,Completed,1776000.0,3.6,False,False
B00688,2024-03-27,2024-04-09,C0065,Family,Beach,Mobile App,Card,TP.HCM,2,3684000.0,0.109,Completed,6565000.0,4.6,True,False
B00328,2024-09-05,2024-09-29,C0065,Family,Beach,Website,Cash,TP.HCM,3,2525000.0,0.189,Completed,6143000.0,3.8,True,False
B03495,2024-09-11,2024-10-29,C0065,Young Professional,Cultural,Agent,Cash,Hạ Long,2,2665000.0,0.1072015972966113,Completed,4759000.0,3.5,True,False
B00778,2024-11-12,2025-01-31,C0065,Family,Beach,Website,Card,Hội An,2,3878000.0,0.116,Completed,6856000.0,4.3,True,False
B00461,2025-04-18,2025-06-23,C0065,Family,City Break,Agent,E-wallet,Hà Nội,1,1360000.0,0.1,Completed,1224000.0,4.1,True,False
B01735,2022-08-17,2022-09-23,C0066,Student,Foodie,,Cash,TP.HCM,2,2415000.0,0.1383748066179456,Completed,4162000.0,4.4,True,False
B02252,2023-04-10,2023-06-01,C0066,Family,Family,Agent,,Hạ Long,1,4061000.0,0.1629398997608302,Completed,3399000.0,4.0,True,False
B00467,2024-06-07,2024-07-24,C0066,Family,Cultural,Mobile App,Card,Sa Pa,1,1678000.0,0.064,Completed,1571000.0,4.0,False,False
B00163,2024-12-13,2024-12-26,C0066,Family,Beach,Website,Card,Đà Lạt,1,2662000.0,0.05,Completed,2529000.0,4.8,True,False
B01178,2025-03-28,2025-05-11,C0066,Family,Beach,Website,Card,Hạ Long,1,3264000.0,0.143,Completed,2797000.0,4.4,True,False
B00568,2025-06-28,2025-07-28,C0066,Family,Adventure,Website,E-wallet,Sa Pa,1,5485000.0,0.125,Completed,4799000.0,4.4,True,False
B04287,2025-08-22,2025-10-17,C0066,Family,Cultural,Mobile App,Card,TP.HCM,3,2214000.0,0.1666143345018805,Completed,5535000.0,5.0,True,False
B00363,2025-09-05,2025-11-14,C0066,Family,Beach,Mobile App,Card,Đà Nẵng,1,3666000.0,0.116,Completed,3241000.0,4.5,True,False
B01544,2022-06-05,2022-08-21,C0067,Young Professional,City Break,Agent,Card,TP.HCM,3,2835000.0,,Completed,7948000.0,4.5,True,False
B00111,2024-02-28,2024-04-04,C0067,Family,Adventure,Website,Cash,Hội An,1,3179000.0,0.092,Completed,2887000.0,4.3,False,False
B01206,2022-01-03,2022-03-09,C0068,Student,Beach,Website,Card,Phú Quốc,3,3991000.0,0.1582770009638965,Completed,10078000.0,4.3,True,False
B00087,2024-12-03,2025-01-06,C0068,Young Professional,Adventure,Website,Card,Huế,1,4633000.0,0.101,Completed,4165000.0,3.5,False,False
B00125,2025-08-14,2025-11-09,C0068,Young Professional,Family,Mobile App,Card,Sa Pa,3,3448000.0,0.107,Completed,9237000.0,4.7,True,False
B01743,2022-08-19,2022-10-11,C0069,Student,Cultural,Website,Card,Sa Pa,3,2302000.0,0.1486299842368656,Completed,5880000.0,3.8,True,False
B00980,2024-07-02,2024-09-10,C0069,Student,Foodie,Mobile App,Card,Đà Lạt,2,3141000.0,0.091,Completed,5710000.0,4.1,False,False
B00645,2024-09-15,2024-11-04,C0069,Student,Cultural,Website,Bank Transfer,Hạ Long,1,3567000.0,0.123,Completed,3128000.0,4.1,True,False
B00903,2024-10-10,2024-12-20,C0069,Student,Cultural,Mobile App,Card,Đà Lạt,3,3240000.0,0.052,Completed,9215000.0,4.2,True,False
B00082,2024-12-22,2025-03-19,C0069,Student,Family,Website,Card,Đà Lạt,2,3265000.0,0.028,Completed,6347000.0,4.5,True,False
B01139,2024-02-05,2024-03-03,C0070,Young Professional,Beach,Mobile App,Card,Hội An,2,3502000.0,0.01,Completed,6934000.0,4.6,False,False
B01127,2024-08-19,2024-10-28,C0070,Young Professional,City Break,Website,Cash,Phú Quốc,1,1684000.0,0.152,Completed,1428000.0,4.7,True,False
B00031,2024-10-11,2024-11-05,C0070,Young Professional,Adventure,Website,Card,Phú Quốc,1,4307000.0,0.028,Completed,4186000.0,3.9,True,False
B04346,2025-09-14,2025-10-17,C0070,Corporate,Adventure,Mobile App,E-wallet,Hạ Long,1,5519000.0,0.0730492496247861,Completed,5116000.0,4.1,True,False
B01654,2022-07-19,2022-10-21,C0071,Family,Beach,Mobile App,Card,TP.HCM,4,3570000.0,0.0737334246673009,Completed,13227000.0,4.3,True,False
B01860,2022-10-11,2022-11-05,C0071,Student,Foodie,Website,Card,Nha Trang,3,2753000.0,0.1816832753388103,Completed,6758000.0,4.7,True,False
B02120,2023-02-06,2023-04-25,C0071,Young Professional,Foodie,Website,Card,Huế,1,2865000.0,0.1754679843803611,Completed,2362000.0,5.0,True,False
B03083,2024-03-30,2024-04-26,C0071,Young Professional,Adventure,Agent,E-wallet,TP.HCM,1,5943000.0,0.1019988350527762,Completed,5337000.0,4.5,True,False
B00319,2024-08-27,2024-10-26,C0071,Young Professional,Beach,Website,Card,TP.HCM,2,4986000.0,0.072,Completed,9254000.0,4.4,False,False
